time_sec_p1,time_sec_p2,time_sec_p3,time_min_total,videotime,yearDOB,gender,race,raceOther,state,education,income,adults,minors,frequencyPrior,frequencySince,platform,time,qID,respID,choice,altID,obsID,price,quantity,material,setOptions,set_price,total_price,material_Bamboo,material_Eco,material_Plastic,setOptions_f,setOptions_fk,setOptions_fks
42,163,42,4.116666666666666,84,1997,man,asian,NA,CA,degree_bs,prefer_n_s,1,NA,month_2-3,never,"boxstores, foodmarket, takeout",10,1,108,1,1,857,20,50,Bamboo,fk,0.4,20,1,0,0,0,1,0
42,163,42,4.116666666666666,84,1997,man,asian,NA,CA,degree_bs,prefer_n_s,1,NA,month_2-3,never,"boxstores, foodmarket, takeout",10,1,108,0,2,857,25,200,Eco,fk,0.5,100,0,1,0,0,1,0
42,163,42,4.116666666666666,84,1997,man,asian,NA,CA,degree_bs,prefer_n_s,1,NA,month_2-3,never,"boxstores, foodmarket, takeout",10,1,108,0,3,857,20,150,Plastic,fk,0.4,60,0,0,1,0,1,0
42,163,42,4.116666666666666,84,1997,man,asian,NA,CA,degree_bs,prefer_n_s,1,NA,month_2-3,never,"boxstores, foodmarket, takeout",4,2,108,1,1,858,20,200,Bamboo,f,0.4,80,1,0,0,1,0,0
42,163,42,4.116666666666666,84,1997,man,asian,NA,CA,degree_bs,prefer_n_s,1,NA,month_2-3,never,"boxstores, foodmarket, takeout",4,2,108,0,2,858,25,150,Eco,fks,0.5,75,0,1,0,0,0,1
42,163,42,4.116666666666666,84,1997,man,asian,NA,CA,degree_bs,prefer_n_s,1,NA,month_2-3,never,"boxstores, foodmarket, takeout",4,2,108,0,3,858,25,50,Plastic,fk,0.5,25,0,0,1,0,1,0
42,163,42,4.116666666666666,84,1997,man,asian,NA,CA,degree_bs,prefer_n_s,1,NA,month_2-3,never,"boxstores, foodmarket, takeout",4,3,108,1,1,859,25,200,Bamboo,f,0.5,100,1,0,0,1,0,0
42,163,42,4.116666666666666,84,1997,man,asian,NA,CA,degree_bs,prefer_n_s,1,NA,month_2-3,never,"boxstores, foodmarket, takeout",4,3,108,0,2,859,30,150,Eco,fks,0.6,90,0,1,0,0,0,1
42,163,42,4.116666666666666,84,1997,man,asian,NA,CA,degree_bs,prefer_n_s,1,NA,month_2-3,never,"boxstores, foodmarket, takeout",4,3,108,0,3,859,20,200,Plastic,fk,0.4,80,0,0,1,0,1,0
42,163,42,4.116666666666666,84,1997,man,asian,NA,CA,degree_bs,prefer_n_s,1,NA,month_2-3,never,"boxstores, foodmarket, takeout",3,4,108,1,1,860,20,200,Bamboo,f,0.4,80,1,0,0,1,0,0
42,163,42,4.116666666666666,84,1997,man,asian,NA,CA,degree_bs,prefer_n_s,1,NA,month_2-3,never,"boxstores, foodmarket, takeout",3,4,108,0,2,860,25,150,Eco,fks,0.5,75,0,1,0,0,0,1
42,163,42,4.116666666666666,84,1997,man,asian,NA,CA,degree_bs,prefer_n_s,1,NA,month_2-3,never,"boxstores, foodmarket, takeout",3,4,108,0,3,860,20,200,Plastic,fks,0.4,80,0,0,1,0,0,1
42,163,42,4.116666666666666,84,1997,man,asian,NA,CA,degree_bs,prefer_n_s,1,NA,month_2-3,never,"boxstores, foodmarket, takeout",4,5,108,1,1,861,20,150,Bamboo,f,0.4,60,1,0,0,1,0,0
42,163,42,4.116666666666666,84,1997,man,asian,NA,CA,degree_bs,prefer_n_s,1,NA,month_2-3,never,"boxstores, foodmarket, takeout",4,5,108,0,2,861,30,150,Eco,fks,0.6,90,0,1,0,0,0,1
42,163,42,4.116666666666666,84,1997,man,asian,NA,CA,degree_bs,prefer_n_s,1,NA,month_2-3,never,"boxstores, foodmarket, takeout",4,5,108,0,3,861,20,200,Plastic,fk,0.4,80,0,0,1,0,1,0
42,163,42,4.116666666666666,84,1997,man,asian,NA,CA,degree_bs,prefer_n_s,1,NA,month_2-3,never,"boxstores, foodmarket, takeout",3,6,108,1,1,862,20,50,Bamboo,fk,0.4,20,1,0,0,0,1,0
42,163,42,4.116666666666666,84,1997,man,asian,NA,CA,degree_bs,prefer_n_s,1,NA,month_2-3,never,"boxstores, foodmarket, takeout",3,6,108,0,2,862,30,150,Eco,fks,0.6,90,0,1,0,0,0,1
42,163,42,4.116666666666666,84,1997,man,asian,NA,CA,degree_bs,prefer_n_s,1,NA,month_2-3,never,"boxstores, foodmarket, takeout",3,6,108,0,3,862,25,50,Plastic,fk,0.5,25,0,0,1,0,1,0
42,163,42,4.116666666666666,84,1997,man,asian,NA,CA,degree_bs,prefer_n_s,1,NA,month_2-3,never,"boxstores, foodmarket, takeout",3,7,108,1,1,863,25,150,Bamboo,fk,0.5,75,1,0,0,0,1,0
42,163,42,4.116666666666666,84,1997,man,asian,NA,CA,degree_bs,prefer_n_s,1,NA,month_2-3,never,"boxstores, foodmarket, takeout",3,7,108,0,2,863,20,50,Eco,f,0.4,20,0,1,0,1,0,0
42,163,42,4.116666666666666,84,1997,man,asian,NA,CA,degree_bs,prefer_n_s,1,NA,month_2-3,never,"boxstores, foodmarket, takeout",3,7,108,0,3,863,20,200,Plastic,fk,0.4,80,0,0,1,0,1,0
42,163,42,4.116666666666666,84,1997,man,asian,NA,CA,degree_bs,prefer_n_s,1,NA,month_2-3,never,"boxstores, foodmarket, takeout",6,8,108,0,1,864,30,50,Bamboo,fks,0.6,30,1,0,0,0,0,1
42,163,42,4.116666666666666,84,1997,man,asian,NA,CA,degree_bs,prefer_n_s,1,NA,month_2-3,never,"boxstores, foodmarket, takeout",6,8,108,1,2,864,25,150,Eco,fk,0.5,75,0,1,0,0,1,0
42,163,42,4.116666666666666,84,1997,man,asian,NA,CA,degree_bs,prefer_n_s,1,NA,month_2-3,never,"boxstores, foodmarket, takeout",6,8,108,0,3,864,20,50,Plastic,f,0.4,20,0,0,1,1,0,0
50,199,111,6,67,1974,woman,white,NA,SC,college_some,incE_35to50,2,1,month_2-3,week_2-5,"boxstores, takeout",20,1,109,0,1,865,30,150,Bamboo,f,0.6,90,1,0,0,1,0,0
50,199,111,6,67,1974,woman,white,NA,SC,college_some,incE_35to50,2,1,month_2-3,week_2-5,"boxstores, takeout",20,1,109,1,2,865,30,50,Eco,f,0.6,30,0,1,0,1,0,0
50,199,111,6,67,1974,woman,white,NA,SC,college_some,incE_35to50,2,1,month_2-3,week_2-5,"boxstores, takeout",20,1,109,0,3,865,20,150,Plastic,fk,0.4,60,0,0,1,0,1,0
50,199,111,6,67,1974,woman,white,NA,SC,college_some,incE_35to50,2,1,month_2-3,week_2-5,"boxstores, takeout",12,2,109,1,1,866,25,50,Bamboo,fks,0.5,25,1,0,0,0,0,1
50,199,111,6,67,1974,woman,white,NA,SC,college_some,incE_35to50,2,1,month_2-3,week_2-5,"boxstores, takeout",12,2,109,0,2,866,25,50,Eco,f,0.5,25,0,1,0,1,0,0
50,199,111,6,67,1974,woman,white,NA,SC,college_some,incE_35to50,2,1,month_2-3,week_2-5,"boxstores, takeout",12,2,109,0,3,866,30,150,Plastic,fk,0.6,90,0,0,1,0,1,0
50,199,111,6,67,1974,woman,white,NA,SC,college_some,incE_35to50,2,1,month_2-3,week_2-5,"boxstores, takeout",8,3,109,0,1,867,20,200,Bamboo,f,0.4,80,1,0,0,1,0,0
50,199,111,6,67,1974,woman,white,NA,SC,college_some,incE_35to50,2,1,month_2-3,week_2-5,"boxstores, takeout",8,3,109,1,2,867,20,200,Eco,fk,0.4,80,0,1,0,0,1,0
50,199,111,6,67,1974,woman,white,NA,SC,college_some,incE_35to50,2,1,month_2-3,week_2-5,"boxstores, takeout",8,3,109,0,3,867,20,200,Plastic,fk,0.4,80,0,0,1,0,1,0
50,199,111,6,67,1974,woman,white,NA,SC,college_some,incE_35to50,2,1,month_2-3,week_2-5,"boxstores, takeout",8,4,109,0,1,868,25,200,Bamboo,f,0.5,100,1,0,0,1,0,0
50,199,111,6,67,1974,woman,white,NA,SC,college_some,incE_35to50,2,1,month_2-3,week_2-5,"boxstores, takeout",8,4,109,1,2,868,30,50,Eco,fk,0.6,30,0,1,0,0,1,0
50,199,111,6,67,1974,woman,white,NA,SC,college_some,incE_35to50,2,1,month_2-3,week_2-5,"boxstores, takeout",8,4,109,0,3,868,30,150,Plastic,f,0.6,90,0,0,1,1,0,0
50,199,111,6,67,1974,woman,white,NA,SC,college_some,incE_35to50,2,1,month_2-3,week_2-5,"boxstores, takeout",9,5,109,0,1,869,30,150,Bamboo,f,0.6,90,1,0,0,1,0,0
50,199,111,6,67,1974,woman,white,NA,SC,college_some,incE_35to50,2,1,month_2-3,week_2-5,"boxstores, takeout",9,5,109,0,2,869,25,200,Eco,fk,0.5,100,0,1,0,0,1,0
50,199,111,6,67,1974,woman,white,NA,SC,college_some,incE_35to50,2,1,month_2-3,week_2-5,"boxstores, takeout",9,5,109,1,3,869,20,200,Plastic,fk,0.4,80,0,0,1,0,1,0
50,199,111,6,67,1974,woman,white,NA,SC,college_some,incE_35to50,2,1,month_2-3,week_2-5,"boxstores, takeout",5,6,109,0,1,870,20,200,Bamboo,f,0.4,80,1,0,0,1,0,0
50,199,111,6,67,1974,woman,white,NA,SC,college_some,incE_35to50,2,1,month_2-3,week_2-5,"boxstores, takeout",5,6,109,1,2,870,30,50,Eco,fk,0.6,30,0,1,0,0,1,0
50,199,111,6,67,1974,woman,white,NA,SC,college_some,incE_35to50,2,1,month_2-3,week_2-5,"boxstores, takeout",5,6,109,0,3,870,30,150,Plastic,f,0.6,90,0,0,1,1,0,0
50,199,111,6,67,1974,woman,white,NA,SC,college_some,incE_35to50,2,1,month_2-3,week_2-5,"boxstores, takeout",10,7,109,1,1,871,30,50,Bamboo,fk,0.6,30,1,0,0,0,1,0
50,199,111,6,67,1974,woman,white,NA,SC,college_some,incE_35to50,2,1,month_2-3,week_2-5,"boxstores, takeout",10,7,109,0,2,871,30,150,Eco,fks,0.6,90,0,1,0,0,0,1
50,199,111,6,67,1974,woman,white,NA,SC,college_some,incE_35to50,2,1,month_2-3,week_2-5,"boxstores, takeout",10,7,109,0,3,871,20,50,Plastic,f,0.4,20,0,0,1,1,0,0
50,199,111,6,67,1974,woman,white,NA,SC,college_some,incE_35to50,2,1,month_2-3,week_2-5,"boxstores, takeout",9,8,109,1,1,872,25,200,Bamboo,fks,0.5,100,1,0,0,0,0,1
50,199,111,6,67,1974,woman,white,NA,SC,college_some,incE_35to50,2,1,month_2-3,week_2-5,"boxstores, takeout",9,8,109,0,2,872,25,200,Eco,fk,0.5,100,0,1,0,0,1,0
50,199,111,6,67,1974,woman,white,NA,SC,college_some,incE_35to50,2,1,month_2-3,week_2-5,"boxstores, takeout",9,8,109,0,3,872,30,150,Plastic,f,0.6,90,0,0,1,1,0,0
44,257,76,6.283333333333333,125,1984,woman,asian,NA,CA,degree_bs,incA_0to10,NA,NA,week_2-5,week_1,NA,19,1,110,0,1,873,30,50,Bamboo,fk,0.6,30,1,0,0,0,1,0
44,257,76,6.283333333333333,125,1984,woman,asian,NA,CA,degree_bs,incA_0to10,NA,NA,week_2-5,week_1,NA,19,1,110,1,2,873,25,150,Eco,fk,0.5,75,0,1,0,0,1,0
44,257,76,6.283333333333333,125,1984,woman,asian,NA,CA,degree_bs,incA_0to10,NA,NA,week_2-5,week_1,NA,19,1,110,0,3,873,20,200,Plastic,fk,0.4,80,0,0,1,0,1,0
44,257,76,6.283333333333333,125,1984,woman,asian,NA,CA,degree_bs,incA_0to10,NA,NA,week_2-5,week_1,NA,12,2,110,0,1,874,25,150,Bamboo,fk,0.5,75,1,0,0,0,1,0
44,257,76,6.283333333333333,125,1984,woman,asian,NA,CA,degree_bs,incA_0to10,NA,NA,week_2-5,week_1,NA,12,2,110,1,2,874,20,50,Eco,f,0.4,20,0,1,0,1,0,0
44,257,76,6.283333333333333,125,1984,woman,asian,NA,CA,degree_bs,incA_0to10,NA,NA,week_2-5,week_1,NA,12,2,110,0,3,874,20,50,Plastic,f,0.4,20,0,0,1,1,0,0
44,257,76,6.283333333333333,125,1984,woman,asian,NA,CA,degree_bs,incA_0to10,NA,NA,week_2-5,week_1,NA,14,3,110,1,1,875,30,200,Bamboo,fk,0.6,120,1,0,0,0,1,0
44,257,76,6.283333333333333,125,1984,woman,asian,NA,CA,degree_bs,incA_0to10,NA,NA,week_2-5,week_1,NA,14,3,110,0,2,875,25,200,Eco,f,0.5,100,0,1,0,1,0,0
44,257,76,6.283333333333333,125,1984,woman,asian,NA,CA,degree_bs,incA_0to10,NA,NA,week_2-5,week_1,NA,14,3,110,0,3,875,25,50,Plastic,fk,0.5,25,0,0,1,0,1,0
44,257,76,6.283333333333333,125,1984,woman,asian,NA,CA,degree_bs,incA_0to10,NA,NA,week_2-5,week_1,NA,5,4,110,0,1,876,30,150,Bamboo,f,0.6,90,1,0,0,1,0,0
44,257,76,6.283333333333333,125,1984,woman,asian,NA,CA,degree_bs,incA_0to10,NA,NA,week_2-5,week_1,NA,5,4,110,1,2,876,25,150,Eco,fks,0.5,75,0,1,0,0,0,1
44,257,76,6.283333333333333,125,1984,woman,asian,NA,CA,degree_bs,incA_0to10,NA,NA,week_2-5,week_1,NA,5,4,110,0,3,876,30,200,Plastic,f,0.6,120,0,0,1,1,0,0
44,257,76,6.283333333333333,125,1984,woman,asian,NA,CA,degree_bs,incA_0to10,NA,NA,week_2-5,week_1,NA,8,5,110,1,1,877,25,150,Bamboo,fk,0.5,75,1,0,0,0,1,0
44,257,76,6.283333333333333,125,1984,woman,asian,NA,CA,degree_bs,incA_0to10,NA,NA,week_2-5,week_1,NA,8,5,110,0,2,877,25,200,Eco,f,0.5,100,0,1,0,1,0,0
44,257,76,6.283333333333333,125,1984,woman,asian,NA,CA,degree_bs,incA_0to10,NA,NA,week_2-5,week_1,NA,8,5,110,0,3,877,20,200,Plastic,fks,0.4,80,0,0,1,0,0,1
44,257,76,6.283333333333333,125,1984,woman,asian,NA,CA,degree_bs,incA_0to10,NA,NA,week_2-5,week_1,NA,7,6,110,0,1,878,25,200,Bamboo,fks,0.5,100,1,0,0,0,0,1
44,257,76,6.283333333333333,125,1984,woman,asian,NA,CA,degree_bs,incA_0to10,NA,NA,week_2-5,week_1,NA,7,6,110,1,2,878,20,50,Eco,f,0.4,20,0,1,0,1,0,0
44,257,76,6.283333333333333,125,1984,woman,asian,NA,CA,degree_bs,incA_0to10,NA,NA,week_2-5,week_1,NA,7,6,110,0,3,878,20,50,Plastic,f,0.4,20,0,0,1,1,0,0
44,257,76,6.283333333333333,125,1984,woman,asian,NA,CA,degree_bs,incA_0to10,NA,NA,week_2-5,week_1,NA,10,7,110,1,1,879,30,50,Bamboo,fk,0.6,30,1,0,0,0,1,0
44,257,76,6.283333333333333,125,1984,woman,asian,NA,CA,degree_bs,incA_0to10,NA,NA,week_2-5,week_1,NA,10,7,110,0,2,879,20,50,Eco,f,0.4,20,0,1,0,1,0,0
44,257,76,6.283333333333333,125,1984,woman,asian,NA,CA,degree_bs,incA_0to10,NA,NA,week_2-5,week_1,NA,10,7,110,0,3,879,30,200,Plastic,f,0.6,120,0,0,1,1,0,0
44,257,76,6.283333333333333,125,1984,woman,asian,NA,CA,degree_bs,incA_0to10,NA,NA,week_2-5,week_1,NA,8,8,110,1,1,880,25,200,Bamboo,fks,0.5,100,1,0,0,0,0,1
44,257,76,6.283333333333333,125,1984,woman,asian,NA,CA,degree_bs,incA_0to10,NA,NA,week_2-5,week_1,NA,8,8,110,0,2,880,25,50,Eco,f,0.5,25,0,1,0,1,0,0
44,257,76,6.283333333333333,125,1984,woman,asian,NA,CA,degree_bs,incA_0to10,NA,NA,week_2-5,week_1,NA,8,8,110,0,3,880,25,50,Plastic,fk,0.5,25,0,0,1,0,1,0
85,723,62,14.5,122,1991,woman,white,NA,VA,degree_bs,incF_50to75,2,2,month_2-3,month_2-3,"boxstores, foodmarket, takeout",86,1,111,0,1,881,30,50,Bamboo,fks,0.6,30,1,0,0,0,0,1
85,723,62,14.5,122,1991,woman,white,NA,VA,degree_bs,incF_50to75,2,2,month_2-3,month_2-3,"boxstores, foodmarket, takeout",86,1,111,0,2,881,25,150,Eco,fks,0.5,75,0,1,0,0,0,1
85,723,62,14.5,122,1991,woman,white,NA,VA,degree_bs,incF_50to75,2,2,month_2-3,month_2-3,"boxstores, foodmarket, takeout",86,1,111,1,3,881,25,50,Plastic,fk,0.5,25,0,0,1,0,1,0
85,723,62,14.5,122,1991,woman,white,NA,VA,degree_bs,incF_50to75,2,2,month_2-3,month_2-3,"boxstores, foodmarket, takeout",5,2,111,0,1,882,20,150,Bamboo,f,0.4,60,1,0,0,1,0,0
85,723,62,14.5,122,1991,woman,white,NA,VA,degree_bs,incF_50to75,2,2,month_2-3,month_2-3,"boxstores, foodmarket, takeout",5,2,111,0,2,882,30,150,Eco,fks,0.6,90,0,1,0,0,0,1
85,723,62,14.5,122,1991,woman,white,NA,VA,degree_bs,incF_50to75,2,2,month_2-3,month_2-3,"boxstores, foodmarket, takeout",5,2,111,1,3,882,25,50,Plastic,fks,0.5,25,0,0,1,0,0,1
85,723,62,14.5,122,1991,woman,white,NA,VA,degree_bs,incF_50to75,2,2,month_2-3,month_2-3,"boxstores, foodmarket, takeout",6,3,111,1,1,883,20,50,Bamboo,fk,0.4,20,1,0,0,0,1,0
85,723,62,14.5,122,1991,woman,white,NA,VA,degree_bs,incF_50to75,2,2,month_2-3,month_2-3,"boxstores, foodmarket, takeout",6,3,111,0,2,883,30,150,Eco,fks,0.6,90,0,1,0,0,0,1
85,723,62,14.5,122,1991,woman,white,NA,VA,degree_bs,incF_50to75,2,2,month_2-3,month_2-3,"boxstores, foodmarket, takeout",6,3,111,0,3,883,20,50,Plastic,fks,0.4,20,0,0,1,0,0,1
85,723,62,14.5,122,1991,woman,white,NA,VA,degree_bs,incF_50to75,2,2,month_2-3,month_2-3,"boxstores, foodmarket, takeout",10,4,111,0,1,884,20,150,Bamboo,fks,0.4,60,1,0,0,0,0,1
85,723,62,14.5,122,1991,woman,white,NA,VA,degree_bs,incF_50to75,2,2,month_2-3,month_2-3,"boxstores, foodmarket, takeout",10,4,111,0,2,884,30,50,Eco,f,0.6,30,0,1,0,1,0,0
85,723,62,14.5,122,1991,woman,white,NA,VA,degree_bs,incF_50to75,2,2,month_2-3,month_2-3,"boxstores, foodmarket, takeout",10,4,111,1,3,884,20,50,Plastic,f,0.4,20,0,0,1,1,0,0
85,723,62,14.5,122,1991,woman,white,NA,VA,degree_bs,incF_50to75,2,2,month_2-3,month_2-3,"boxstores, foodmarket, takeout",42,5,111,1,1,885,20,50,Bamboo,fk,0.4,20,1,0,0,0,1,0
85,723,62,14.5,122,1991,woman,white,NA,VA,degree_bs,incF_50to75,2,2,month_2-3,month_2-3,"boxstores, foodmarket, takeout",42,5,111,0,2,885,30,150,Eco,fks,0.6,90,0,1,0,0,0,1
85,723,62,14.5,122,1991,woman,white,NA,VA,degree_bs,incF_50to75,2,2,month_2-3,month_2-3,"boxstores, foodmarket, takeout",42,5,111,0,3,885,30,150,Plastic,f,0.6,90,0,0,1,1,0,0
85,723,62,14.5,122,1991,woman,white,NA,VA,degree_bs,incF_50to75,2,2,month_2-3,month_2-3,"boxstores, foodmarket, takeout",4,6,111,1,1,886,25,50,Bamboo,fks,0.5,25,1,0,0,0,0,1
85,723,62,14.5,122,1991,woman,white,NA,VA,degree_bs,incF_50to75,2,2,month_2-3,month_2-3,"boxstores, foodmarket, takeout",4,6,111,0,2,886,30,200,Eco,fks,0.6,120,0,1,0,0,0,1
85,723,62,14.5,122,1991,woman,white,NA,VA,degree_bs,incF_50to75,2,2,month_2-3,month_2-3,"boxstores, foodmarket, takeout",4,6,111,0,3,886,25,50,Plastic,fks,0.5,25,0,0,1,0,0,1
85,723,62,14.5,122,1991,woman,white,NA,VA,degree_bs,incF_50to75,2,2,month_2-3,month_2-3,"boxstores, foodmarket, takeout",5,7,111,0,1,887,30,200,Bamboo,fk,0.6,120,1,0,0,0,1,0
85,723,62,14.5,122,1991,woman,white,NA,VA,degree_bs,incF_50to75,2,2,month_2-3,month_2-3,"boxstores, foodmarket, takeout",5,7,111,1,2,887,25,150,Eco,fk,0.5,75,0,1,0,0,1,0
85,723,62,14.5,122,1991,woman,white,NA,VA,degree_bs,incF_50to75,2,2,month_2-3,month_2-3,"boxstores, foodmarket, takeout",5,7,111,0,3,887,30,200,Plastic,f,0.6,120,0,0,1,1,0,0
85,723,62,14.5,122,1991,woman,white,NA,VA,degree_bs,incF_50to75,2,2,month_2-3,month_2-3,"boxstores, foodmarket, takeout",5,8,111,0,1,888,20,50,Bamboo,fk,0.4,20,1,0,0,0,1,0
85,723,62,14.5,122,1991,woman,white,NA,VA,degree_bs,incF_50to75,2,2,month_2-3,month_2-3,"boxstores, foodmarket, takeout",5,8,111,1,2,888,20,50,Eco,f,0.4,20,0,1,0,1,0,0
85,723,62,14.5,122,1991,woman,white,NA,VA,degree_bs,incF_50to75,2,2,month_2-3,month_2-3,"boxstores, foodmarket, takeout",5,8,111,0,3,888,20,200,Plastic,fk,0.4,80,0,0,1,0,1,0
54,217,78,5.816666666666666,63,1971,woman,white,NA,NC,hs,incH_100to150,2,2,week_2-5,week_2-5,"online, boxstores",17,1,112,0,1,889,30,150,Bamboo,f,0.6,90,1,0,0,1,0,0
54,217,78,5.816666666666666,63,1971,woman,white,NA,NC,hs,incH_100to150,2,2,week_2-5,week_2-5,"online, boxstores",17,1,112,1,2,889,30,200,Eco,fks,0.6,120,0,1,0,0,0,1
54,217,78,5.816666666666666,63,1971,woman,white,NA,NC,hs,incH_100to150,2,2,week_2-5,week_2-5,"online, boxstores",17,1,112,0,3,889,25,50,Plastic,fk,0.5,25,0,0,1,0,1,0
54,217,78,5.816666666666666,63,1971,woman,white,NA,NC,hs,incH_100to150,2,2,week_2-5,week_2-5,"online, boxstores",11,2,112,0,1,890,20,150,Bamboo,f,0.4,60,1,0,0,1,0,0
54,217,78,5.816666666666666,63,1971,woman,white,NA,NC,hs,incH_100to150,2,2,week_2-5,week_2-5,"online, boxstores",11,2,112,1,2,890,25,200,Eco,fk,0.5,100,0,1,0,0,1,0
54,217,78,5.816666666666666,63,1971,woman,white,NA,NC,hs,incH_100to150,2,2,week_2-5,week_2-5,"online, boxstores",11,2,112,0,3,890,30,150,Plastic,fk,0.6,90,0,0,1,0,1,0
54,217,78,5.816666666666666,63,1971,woman,white,NA,NC,hs,incH_100to150,2,2,week_2-5,week_2-5,"online, boxstores",14,3,112,0,1,891,25,200,Bamboo,f,0.5,100,1,0,0,1,0,0
54,217,78,5.816666666666666,63,1971,woman,white,NA,NC,hs,incH_100to150,2,2,week_2-5,week_2-5,"online, boxstores",14,3,112,0,2,891,25,50,Eco,f,0.5,25,0,1,0,1,0,0
54,217,78,5.816666666666666,63,1971,woman,white,NA,NC,hs,incH_100to150,2,2,week_2-5,week_2-5,"online, boxstores",14,3,112,1,3,891,25,50,Plastic,fks,0.5,25,0,0,1,0,0,1
54,217,78,5.816666666666666,63,1971,woman,white,NA,NC,hs,incH_100to150,2,2,week_2-5,week_2-5,"online, boxstores",13,4,112,1,1,892,20,150,Bamboo,fks,0.4,60,1,0,0,0,0,1
54,217,78,5.816666666666666,63,1971,woman,white,NA,NC,hs,incH_100to150,2,2,week_2-5,week_2-5,"online, boxstores",13,4,112,0,2,892,20,50,Eco,f,0.4,20,0,1,0,1,0,0
54,217,78,5.816666666666666,63,1971,woman,white,NA,NC,hs,incH_100to150,2,2,week_2-5,week_2-5,"online, boxstores",13,4,112,0,3,892,25,50,Plastic,fk,0.5,25,0,0,1,0,1,0
54,217,78,5.816666666666666,63,1971,woman,white,NA,NC,hs,incH_100to150,2,2,week_2-5,week_2-5,"online, boxstores",7,5,112,0,1,893,30,200,Bamboo,fk,0.6,120,1,0,0,0,1,0
54,217,78,5.816666666666666,63,1971,woman,white,NA,NC,hs,incH_100to150,2,2,week_2-5,week_2-5,"online, boxstores",7,5,112,1,2,893,25,200,Eco,fk,0.5,100,0,1,0,0,1,0
54,217,78,5.816666666666666,63,1971,woman,white,NA,NC,hs,incH_100to150,2,2,week_2-5,week_2-5,"online, boxstores",7,5,112,0,3,893,30,150,Plastic,f,0.6,90,0,0,1,1,0,0
54,217,78,5.816666666666666,63,1971,woman,white,NA,NC,hs,incH_100to150,2,2,week_2-5,week_2-5,"online, boxstores",5,6,112,0,1,894,20,200,Bamboo,f,0.4,80,1,0,0,1,0,0
54,217,78,5.816666666666666,63,1971,woman,white,NA,NC,hs,incH_100to150,2,2,week_2-5,week_2-5,"online, boxstores",5,6,112,1,2,894,25,150,Eco,fk,0.5,75,0,1,0,0,1,0
54,217,78,5.816666666666666,63,1971,woman,white,NA,NC,hs,incH_100to150,2,2,week_2-5,week_2-5,"online, boxstores",5,6,112,0,3,894,20,200,Plastic,fk,0.4,80,0,0,1,0,1,0
54,217,78,5.816666666666666,63,1971,woman,white,NA,NC,hs,incH_100to150,2,2,week_2-5,week_2-5,"online, boxstores",9,7,112,1,1,895,20,150,Bamboo,fks,0.4,60,1,0,0,0,0,1
54,217,78,5.816666666666666,63,1971,woman,white,NA,NC,hs,incH_100to150,2,2,week_2-5,week_2-5,"online, boxstores",9,7,112,0,2,895,30,200,Eco,fks,0.6,120,0,1,0,0,0,1
54,217,78,5.816666666666666,63,1971,woman,white,NA,NC,hs,incH_100to150,2,2,week_2-5,week_2-5,"online, boxstores",9,7,112,0,3,895,20,50,Plastic,f,0.4,20,0,0,1,1,0,0
54,217,78,5.816666666666666,63,1971,woman,white,NA,NC,hs,incH_100to150,2,2,week_2-5,week_2-5,"online, boxstores",10,8,112,1,1,896,25,200,Bamboo,fks,0.5,100,1,0,0,0,0,1
54,217,78,5.816666666666666,63,1971,woman,white,NA,NC,hs,incH_100to150,2,2,week_2-5,week_2-5,"online, boxstores",10,8,112,0,2,896,25,50,Eco,f,0.5,25,0,1,0,1,0,0
54,217,78,5.816666666666666,63,1971,woman,white,NA,NC,hs,incH_100to150,2,2,week_2-5,week_2-5,"online, boxstores",10,8,112,0,3,896,30,200,Plastic,f,0.6,120,0,0,1,1,0,0
22,146,68,3.933333333333333,53,1992,woman,white,NA,MT,college_some,incB_10to15,2,1,week_1,week_1,foodmarket,9,1,113,0,1,897,30,150,Bamboo,f,0.6,90,1,0,0,1,0,0
22,146,68,3.933333333333333,53,1992,woman,white,NA,MT,college_some,incB_10to15,2,1,week_1,week_1,foodmarket,9,1,113,1,2,897,25,50,Eco,f,0.5,25,0,1,0,1,0,0
22,146,68,3.933333333333333,53,1992,woman,white,NA,MT,college_some,incB_10to15,2,1,week_1,week_1,foodmarket,9,1,113,0,3,897,30,150,Plastic,f,0.6,90,0,0,1,1,0,0
22,146,68,3.933333333333333,53,1992,woman,white,NA,MT,college_some,incB_10to15,2,1,week_1,week_1,foodmarket,11,2,113,1,1,898,20,50,Bamboo,fk,0.4,20,1,0,0,0,1,0
22,146,68,3.933333333333333,53,1992,woman,white,NA,MT,college_some,incB_10to15,2,1,week_1,week_1,foodmarket,11,2,113,0,2,898,20,50,Eco,f,0.4,20,0,1,0,1,0,0
22,146,68,3.933333333333333,53,1992,woman,white,NA,MT,college_some,incB_10to15,2,1,week_1,week_1,foodmarket,11,2,113,0,3,898,20,150,Plastic,fk,0.4,60,0,0,1,0,1,0
22,146,68,3.933333333333333,53,1992,woman,white,NA,MT,college_some,incB_10to15,2,1,week_1,week_1,foodmarket,8,3,113,0,1,899,20,150,Bamboo,f,0.4,60,1,0,0,1,0,0
22,146,68,3.933333333333333,53,1992,woman,white,NA,MT,college_some,incB_10to15,2,1,week_1,week_1,foodmarket,8,3,113,1,2,899,20,50,Eco,f,0.4,20,0,1,0,1,0,0
